system:index,date,datetime_UTC,latitude,longitude,radius_km,solar_radiation_J_m2,solar_radiation_kWh_m2,time_UTC,.geo
20260510T12,2026-05-10,2026-05-10 12:00,20.249102,85.800575,5,522700.5647058823,0.14519460130718953,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T13,2026-05-10,2026-05-10 13:00,20.249102,85.800575,5,72873.9294117647,0.020242758169934635,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T14,2026-05-10,2026-05-10 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T15,2026-05-10,2026-05-10 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T16,2026-05-10,2026-05-10 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T17,2026-05-10,2026-05-10 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T18,2026-05-10,2026-05-10 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T19,2026-05-10,2026-05-10 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T20,2026-05-10,2026-05-10 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T21,2026-05-10,2026-05-10 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T22,2026-05-10,2026-05-10 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260510T23,2026-05-10,2026-05-10 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T00,2026-05-11,2026-05-11 00:00,20.249102,85.800575,5,7426.541176470588,0.002062928104575163,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T01,2026-05-11,2026-05-11 01:00,20.249102,85.800575,5,321450.8588235294,0.08929190522875816,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T02,2026-05-11,2026-05-11 02:00,20.249102,85.800575,5,1002454.9529411765,0.2784597091503268,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T03,2026-05-11,2026-05-11 03:00,20.249102,85.800575,5,1572983.482352941,0.43693985620915027,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T04,2026-05-11,2026-05-11 04:00,20.249102,85.800575,5,2144541.235294117,0.5957058986928103,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T05,2026-05-11,2026-05-11 05:00,20.249102,85.800575,5,2806747.682352941,0.779652133986928,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T06,2026-05-11,2026-05-11 06:00,20.249102,85.800575,5,3028603.0588235287,0.8412786274509801,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T07,2026-05-11,2026-05-11 07:00,20.249102,85.800575,5,3362464.282352941,0.9340178562091503,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T08,2026-05-11,2026-05-11 08:00,20.249102,85.800575,5,2708536.117647059,0.7523711437908497,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T09,2026-05-11,2026-05-11 09:00,20.249102,85.800575,5,2530643.3411764703,0.7029564836601306,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T10,2026-05-11,2026-05-11 10:00,20.249102,85.800575,5,1949233.5294117648,0.5414537581699347,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T11,2026-05-11,2026-05-11 11:00,20.249102,85.800575,5,1288707.9294117645,0.35797442483660125,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T12,2026-05-11,2026-05-11 12:00,20.249102,85.800575,5,395752.35294117645,0.1099312091503268,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T13,2026-05-11,2026-05-11 13:00,20.249102,85.800575,5,78383.2,0.02177311111111111,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T14,2026-05-11,2026-05-11 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T15,2026-05-11,2026-05-11 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T16,2026-05-11,2026-05-11 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T17,2026-05-11,2026-05-11 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T18,2026-05-11,2026-05-11 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T19,2026-05-11,2026-05-11 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T20,2026-05-11,2026-05-11 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T21,2026-05-11,2026-05-11 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T22,2026-05-11,2026-05-11 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260511T23,2026-05-11,2026-05-11 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T00,2026-05-12,2026-05-12 00:00,20.249102,85.800575,5,7771.905882352941,0.0021588627450980394,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T01,2026-05-12,2026-05-12 01:00,20.249102,85.800575,5,324953.944117647,0.09026498447712417,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T02,2026-05-12,2026-05-12 02:00,20.249102,85.800575,5,986601.0264705883,0.27405584068627453,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T03,2026-05-12,2026-05-12 03:00,20.249102,85.800575,5,1563046.1235294116,0.43417947875816987,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T04,2026-05-12,2026-05-12 04:00,20.249102,85.800575,5,2203540.176470588,0.6120944934640522,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T05,2026-05-12,2026-05-12 05:00,20.249102,85.800575,5,2856310.905882353,0.7934196960784313,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T06,2026-05-12,2026-05-12 06:00,20.249102,85.800575,5,3236803.4470588234,0.899112068627451,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T07,2026-05-12,2026-05-12 07:00,20.249102,85.800575,5,3020625.388235294,0.8390626078431371,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T08,2026-05-12,2026-05-12 08:00,20.249102,85.800575,5,3191505.788235294,0.8865293856209151,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T09,2026-05-12,2026-05-12 09:00,20.249102,85.800575,5,2813313.5294117643,0.7814759803921567,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T10,2026-05-12,2026-05-12 10:00,20.249102,85.800575,5,2121692.0470588235,0.5893589019607843,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T11,2026-05-12,2026-05-12 11:00,20.249102,85.800575,5,1308122.7529411763,0.36336743137254895,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T12,2026-05-12,2026-05-12 12:00,20.249102,85.800575,5,643395.9294117646,0.17872109150326795,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T13,2026-05-12,2026-05-12 13:00,20.249102,85.800575,5,83756.04705882352,0.023265568627450977,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T14,2026-05-12,2026-05-12 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T15,2026-05-12,2026-05-12 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T16,2026-05-12,2026-05-12 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T17,2026-05-12,2026-05-12 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T18,2026-05-12,2026-05-12 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T19,2026-05-12,2026-05-12 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T20,2026-05-12,2026-05-12 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T21,2026-05-12,2026-05-12 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T22,2026-05-12,2026-05-12 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260512T23,2026-05-12,2026-05-12 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T00,2026-05-13,2026-05-13 00:00,20.249102,85.800575,5,8496.61176470588,0.002360169934640522,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T01,2026-05-13,2026-05-13 01:00,20.249102,85.800575,5,338075.0294117647,0.09390973039215686,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T02,2026-05-13,2026-05-13 02:00,20.249102,85.800575,5,965223.7352941177,0.268117704248366,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T03,2026-05-13,2026-05-13 03:00,20.249102,85.800575,5,1677897.8823529412,0.4660827450980392,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T04,2026-05-13,2026-05-13 04:00,20.249102,85.800575,5,2497856.588235294,0.6938490522875816,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T05,2026-05-13,2026-05-13 05:00,20.249102,85.800575,5,2981263.0235294113,0.8281286176470587,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T06,2026-05-13,2026-05-13 06:00,20.249102,85.800575,5,3287212.1647058823,0.9131144901960784,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T07,2026-05-13,2026-05-13 07:00,20.249102,85.800575,5,3454106.823529412,0.9594741176470589,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T08,2026-05-13,2026-05-13 08:00,20.249102,85.800575,5,3234149.458823529,0.8983748496732025,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T09,2026-05-13,2026-05-13 09:00,20.249102,85.800575,5,2656084.9176470586,0.7378013660130719,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T10,2026-05-13,2026-05-13 10:00,20.249102,85.800575,5,2202211.4588235295,0.6117254052287582,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T11,2026-05-13,2026-05-13 11:00,20.249102,85.800575,5,1422527.482352941,0.395146522875817,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T12,2026-05-13,2026-05-13 12:00,20.249102,85.800575,5,644894.5176470588,0.1791373660130719,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T13,2026-05-13,2026-05-13 13:00,20.249102,85.800575,5,91519.97647058823,0.025422215686274507,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T14,2026-05-13,2026-05-13 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T15,2026-05-13,2026-05-13 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T16,2026-05-13,2026-05-13 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T17,2026-05-13,2026-05-13 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T18,2026-05-13,2026-05-13 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T19,2026-05-13,2026-05-13 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T20,2026-05-13,2026-05-13 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T21,2026-05-13,2026-05-13 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T22,2026-05-13,2026-05-13 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260513T23,2026-05-13,2026-05-13 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T00,2026-05-14,2026-05-14 00:00,20.249102,85.800575,5,9562.541176470588,0.0026562614379084964,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T01,2026-05-14,2026-05-14 01:00,20.249102,85.800575,5,341183.0764705882,0.09477307679738561,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T02,2026-05-14,2026-05-14 02:00,20.249102,85.800575,5,1014672.5117647056,0.281853475490196,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T03,2026-05-14,2026-05-14 03:00,20.249102,85.800575,5,1749027.5999999996,0.4858409999999999,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T04,2026-05-14,2026-05-14 04:00,20.249102,85.800575,5,2430599.647058823,0.6751665686274508,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T05,2026-05-14,2026-05-14 05:00,20.249102,85.800575,5,2969811.447058823,0.8249476241830064,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T06,2026-05-14,2026-05-14 06:00,20.249102,85.800575,5,3408356.376470588,0.946765660130719,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T07,2026-05-14,2026-05-14 07:00,20.249102,85.800575,5,3441613.6470588236,0.9560037908496732,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T08,2026-05-14,2026-05-14 08:00,20.249102,85.800575,5,3239154.8705882356,0.8997652418300655,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T09,2026-05-14,2026-05-14 09:00,20.249102,85.800575,5,2791952.9411764704,0.7755424836601307,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T10,2026-05-14,2026-05-14 10:00,20.249102,85.800575,5,2160338.6117647057,0.6000940588235294,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T11,2026-05-14,2026-05-14 11:00,20.249102,85.800575,5,1332862.3294117646,0.3702395359477124,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T12,2026-05-14,2026-05-14 12:00,20.249102,85.800575,5,571213.3176470587,0.15867036601307188,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T13,2026-05-14,2026-05-14 13:00,20.249102,85.800575,5,83163.31764705882,0.02310092156862745,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T14,2026-05-14,2026-05-14 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T15,2026-05-14,2026-05-14 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T16,2026-05-14,2026-05-14 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T17,2026-05-14,2026-05-14 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T18,2026-05-14,2026-05-14 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T19,2026-05-14,2026-05-14 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T20,2026-05-14,2026-05-14 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T21,2026-05-14,2026-05-14 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T22,2026-05-14,2026-05-14 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T23,2026-05-14,2026-05-14 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T00,2026-05-15,2026-05-15 00:00,20.249102,85.800575,5,9050.4,0.0025139999999999997,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T01,2026-05-15,2026-05-15 01:00,20.249102,85.800575,5,334163.6470588235,0.09282323529411764,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T02,2026-05-15,2026-05-15 02:00,20.249102,85.800575,5,1059107.2411764704,0.2941964558823529,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T03,2026-05-15,2026-05-15 03:00,20.249102,85.800575,5,1839612.782352941,0.5110035506535947,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T04,2026-05-15,2026-05-15 04:00,20.249102,85.800575,5,2562024.635294117,0.7116735098039214,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T05,2026-05-15,2026-05-15 05:00,20.249102,85.800575,5,3089009.5999999996,0.8580582222222222,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T06,2026-05-15,2026-05-15 06:00,20.249102,85.800575,5,3387241.34117647,0.9409003725490194,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T07,2026-05-15,2026-05-15 07:00,20.249102,85.800575,5,3444660.5647058818,0.9568501568627449,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T08,2026-05-15,2026-05-15 08:00,20.249102,85.800575,5,3245269.34117647,0.9014637058823527,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T09,2026-05-15,2026-05-15 09:00,20.249102,85.800575,5,2733091.364705882,0.7591920457516339,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T10,2026-05-15,2026-05-15 10:00,20.249102,85.800575,5,2052008.870588235,0.5700024640522875,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T11,2026-05-15,2026-05-15 11:00,20.249102,85.800575,5,1237251.4117647058,0.34368094771241825,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T12,2026-05-15,2026-05-15 12:00,20.249102,85.800575,5,659539.0117647059,0.18320528104575162,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T13,2026-05-15,2026-05-15 13:00,20.249102,85.800575,5,78952.94117647059,0.02193137254901961,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T14,2026-05-15,2026-05-15 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T15,2026-05-15,2026-05-15 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T16,2026-05-15,2026-05-15 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T17,2026-05-15,2026-05-15 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T18,2026-05-15,2026-05-15 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T19,2026-05-15,2026-05-15 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T20,2026-05-15,2026-05-15 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T21,2026-05-15,2026-05-15 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T22,2026-05-15,2026-05-15 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260515T23,2026-05-15,2026-05-15 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T00,2026-05-16,2026-05-16 00:00,20.249102,85.800575,5,8850.164705882351,0.0024583790849673198,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T01,2026-05-16,2026-05-16 01:00,20.249102,85.800575,5,266928.63235294115,0.07414684232026143,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T02,2026-05-16,2026-05-16 02:00,20.249102,85.800575,5,962244.4205882353,0.26729011683006537,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T03,2026-05-16,2026-05-16 03:00,20.249102,85.800575,5,1736085.0294117648,0.482245841503268,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T04,2026-05-16,2026-05-16 04:00,20.249102,85.800575,5,2284910.576470588,0.634697382352941,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T05,2026-05-16,2026-05-16 05:00,20.249102,85.800575,5,2961579.082352941,0.8226608562091503,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T06,2026-05-16,2026-05-16 06:00,20.249102,85.800575,5,3212953.435294117,0.8924870653594769,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T07,2026-05-16,2026-05-16 07:00,20.249102,85.800575,5,3389712.423529411,0.9415867843137253,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T08,2026-05-16,2026-05-16 08:00,20.249102,85.800575,5,3154794.752941176,0.8763318758169932,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T09,2026-05-16,2026-05-16 09:00,20.249102,85.800575,5,2423462.964705882,0.673184156862745,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T10,2026-05-16,2026-05-16 10:00,20.249102,85.800575,5,2085442.4000000001,0.5792895555555556,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T11,2026-05-16,2026-05-16 11:00,20.249102,85.800575,5,1311949.576470588,0.3644304379084967,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T12,2026-05-16,2026-05-16 12:00,20.249102,85.800575,5,638014.494117647,0.17722624836601303,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T13,2026-05-16,2026-05-16 13:00,20.249102,85.800575,5,95133.83529411764,0.026426065359477124,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T14,2026-05-16,2026-05-16 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T15,2026-05-16,2026-05-16 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T16,2026-05-16,2026-05-16 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T17,2026-05-16,2026-05-16 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T18,2026-05-16,2026-05-16 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T19,2026-05-16,2026-05-16 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T20,2026-05-16,2026-05-16 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T21,2026-05-16,2026-05-16 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T22,2026-05-16,2026-05-16 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T23,2026-05-16,2026-05-16 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T00,2026-05-17,2026-05-17 00:00,20.249102,85.800575,5,9895.388235294116,0.0027487189542483655,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T01,2026-05-17,2026-05-17 01:00,20.249102,85.800575,5,350703.3088235294,0.09741758578431373,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T02,2026-05-17,2026-05-17 02:00,20.249102,85.800575,5,1020139.2147058824,0.2833720040849673,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T03,2026-05-17,2026-05-17 03:00,20.249102,85.800575,5,1717901.594117647,0.47719488725490194,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T04,2026-05-17,2026-05-17 04:00,20.249102,85.800575,5,2510871.529411765,0.6974643137254902,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T05,2026-05-17,2026-05-17 05:00,20.249102,85.800575,5,2973724.7294117645,0.8260346470588235,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T06,2026-05-17,2026-05-17 06:00,20.249102,85.800575,5,3370850.4470588234,0.9363473464052288,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T07,2026-05-17,2026-05-17 07:00,20.249102,85.800575,5,3227351.647058823,0.8964865686274509,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T08,2026-05-17,2026-05-17 08:00,20.249102,85.800575,5,3098578.5411764705,0.8607162614379085,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T09,2026-05-17,2026-05-17 09:00,20.249102,85.800575,5,2812528.894117647,0.7812580261437908,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T10,2026-05-17,2026-05-17 10:00,20.249102,85.800575,5,2153672.8470588233,0.5982424575163399,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T11,2026-05-17,2026-05-17 11:00,20.249102,85.800575,5,1425024.0235294115,0.39584000653594764,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T12,2026-05-17,2026-05-17 12:00,20.249102,85.800575,5,664485.5058823529,0.1845793071895425,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T13,2026-05-17,2026-05-17 13:00,20.249102,85.800575,5,84280.75294117647,0.02341132026143791,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T14,2026-05-17,2026-05-17 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T15,2026-05-17,2026-05-17 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T16,2026-05-17,2026-05-17 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
